"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "threshold" "external_gene_name"
"243" "ENSDARG00000055133" 1031.51864030427 3.4198089007325 0.194205701507536 1.56666914193503e-70 2.65641458174323e-68 TRUE "cenpf"
"244" "ENSDARG00000002403" 714.144119891039 3.41904591280677 0.220862741306338 3.49351922813534e-55 3.70727977247757e-53 TRUE "nusap1"
"245" "ENSDARG00000019128" 673.049784952732 3.41417449919801 0.207932091915744 1.35771113977143e-61 1.76547067785208e-59 TRUE "tpm4b"
"246" "ENSDARG00000086112" 1046.58696851929 3.40988706998147 0.238672425398139 1.82171373137144e-47 1.38997259553154e-45 TRUE "si:ch211-266i6.3"
"247" "ENSDARG00000062222" 9984.42183830346 3.40629673023564 0.181082330329594 4.96743980845098e-80 1.25075618522424e-77 TRUE "mxra8a"
"248" "ENSDARG00000074927" 315.085398308696 3.40522142785727 0.252362835588817 1.77273081235103e-42 1.14450641747521e-40 TRUE "bub1bb"
"249" "ENSDARG00000087198" 360.978126528295 3.39427669228836 0.27183671747833 7.3534781215428e-37 3.77865090041504e-35 TRUE "cthrc1a"
"250" "ENSDARG00000037640" 746.255286885917 3.39043317617245 0.212360108685688 1.81366678724227e-58 2.11954130828056e-56 TRUE "aurkb"
"252" "ENSDARG00000079712" 1527.14592015972 3.38287049841995 0.175181228304451 3.88904938626464e-84 1.13384211422497e-81 TRUE "gal3st4"
"253" "ENSDARG00000090292" 62.5404038749028 3.37982373658465 0.510347001927371 4.14551953208168e-12 3.52203848098363e-11 TRUE "ralyl"
"254" "ENSDARG00000069216" 18.8486210361479 3.37454649200249 0.996415629288785 7.39246663939376e-05 0.000259998918744494 TRUE "c6ast1"
"255" "ENSDARG00000055229" 188.559190854292 3.37442210233726 0.312337212566503 3.15648527776925e-28 1.01186542521267e-26 TRUE "ncs1a"
"256" "ENSDARG00000021193" 983.248441630754 3.37320162772013 0.189732429407594 7.85571647529123e-72 1.41285570919572e-69 TRUE "coro1cb"
"257" "ENSDARG00000086183" 943.676785711494 3.37132569162713 0.219161555175985 1.48120538344333e-54 1.49726078486241e-52 TRUE "vkorc1"
"258" "ENSDARG00000045129" 5307.28996324635 3.36985241376721 0.179626385387674 1.30017003671028e-79 3.18679730148359e-77 TRUE "fkbp10b"
"259" "ENSDARG00000069980" 2430.00114778316 3.36383515235567 0.186816648707106 1.30292457144283e-73 2.48876564518979e-71 TRUE "lman1"
"260" "ENSDARG00000045708" 212.164500569844 3.36267539196516 0.358656641347911 7.43493151489701e-22 1.60128536678151e-20 TRUE "adm2a"
"261" "ENSDARG00000045958" 1848.36815488888 3.36094293692061 0.18227637117781 6.3269796841824e-77 1.37982957726614e-74 TRUE "egfl6"
"262" "ENSDARG00000092651" 151.13602108201 3.35871009719849 0.361347540108328 1.26235234964372e-21 2.66692395332433e-20 TRUE "si:dkey-57a22.11"
"263" "ENSDARG00000094466" 1761.41697008965 3.35349476699149 0.183174141781297 5.84616061003194e-76 1.2083664956422e-73 TRUE "si:ch73-199e17.1"
"265" "ENSDARG00000052558" 24.8150739497206 3.35127856739924 0.809370509110941 4.06818614047863e-06 1.73428584781956e-05 TRUE "porcn"
"266" "ENSDARG00000045367" 4641.06296681527 3.34582179940178 0.186601193998616 5.45466067666408e-73 1.02773970586099e-70 TRUE "tuba1b"
"267" "ENSDARG00000075444" 1510.42346405693 3.34396664595083 0.177496339747433 2.65854652683698e-80 6.8179410327596e-78 TRUE "cgref1"
"268" "ENSDARG00000039020" 276.797852532096 3.33595382032663 0.268509760939022 1.75843125407166e-36 8.83906904610211e-35 TRUE "fbxo5"
"269" "ENSDARG00000008388" 17440.4607766101 3.33314572996149 0.174501216595492 3.93099698153132e-82 1.04689253266801e-79 TRUE "mmp14b"
"270" "ENSDARG00000087318" 105.303698508036 3.32946069315191 0.443889508686848 5.8436564808896e-15 6.68256620772912e-14 TRUE "jac10"
"271" "ENSDARG00000022437" 4426.2295165406 3.32918051191733 0.157250391865741 1.38327259253493e-100 6.49364423651523e-98 TRUE "cd81b"
"272" "ENSDARG00000017681" 169.895389848975 3.32125316424294 0.336314268633756 4.92258904826712e-24 1.22608766969294e-22 TRUE "mapk4"
"273" "ENSDARG00000074808" 1577.71409399057 3.31986364134714 0.181201442855543 4.59451349779148e-76 9.6404727536614e-74 TRUE "megf6b"
"274" "ENSDARG00000088643" 40.9353536780061 3.31456671645735 2.20679730494399 0.00307410447992472 0.00798195104344943 TRUE "CU855711.1"
"277" "ENSDARG00000093073" 33.7817639633772 3.31170679231291 0.700441602205437 2.72341415160257e-07 1.36303581056986e-06 TRUE "CR925713.1"
"279" "ENSDARG00000044485" 294.4978160895 3.30037626208584 0.275127558488898 4.07622451857966e-34 1.83874903079969e-32 TRUE "sall4"
"282" "ENSDARG00000073716" 1979.36719469476 3.28970472378508 0.202449503922317 1.71480244891773e-60 2.10154351449886e-58 TRUE "cpxm1a"
"283" "ENSDARG00000070155" 6016.83594293569 3.28892116592053 0.169696055590558 8.86872505348439e-85 2.64125890114362e-82 TRUE "tuba8l3"
"285" "ENSDARG00000031971" 1136.02418351932 3.28600217918791 0.190556276639658 9.31717135241357e-68 1.45795307880112e-65 TRUE "poglut2"
"286" "ENSDARG00000078468" 1427.62198624956 3.27632683927534 0.182157527167124 2.05243262123471e-73 3.89357714454369e-71 TRUE "fap"
"287" "ENSDARG00000071658" 185.707787780626 3.26649725441312 0.310356042455586 6.50361536634335e-27 1.94106287501737e-25 TRUE "ywhag2"
"288" "ENSDARG00000070141" 673.203850830164 3.25776346129433 0.200189659081324 1.27204576100473e-60 1.5763257227082e-58 TRUE "si:ch211-191i18.2"
"289" "ENSDARG00000076659" 280.954409455287 3.25649721852221 0.258014709405693 1.67113609227918e-37 8.86694566050892e-36 TRUE "cdca7b"
"291" "ENSDARG00000028071" 8390.67713257352 3.25204301862627 0.177249230599369 2.98826745337113e-76 6.36661874277079e-74 TRUE "bmp1a"
"292" "ENSDARG00000020887" 402.853264098295 3.2516457212338 0.24267929490529 4.843589097865e-42 3.08397441939235e-40 TRUE "armc1l"
"294" "ENSDARG00000040065" 29.7778176065323 3.24595390628411 0.72482912694768 8.4403397893882e-07 3.95955438934087e-06 TRUE "gja5a"
"295" "ENSDARG00000081961" 166.516411765747 3.24585718798515 0.3454317606299 4.76356604765034e-22 1.04215236036154e-20 TRUE "CU695215.1"
"296" "ENSDARG00000061260" 387.87886526878 3.24130818300159 0.232097000886484 2.41397811496081e-45 1.73212310492408e-43 TRUE "si:dkey-202e22.2"
"302" "ENSDARG00000058133" 50.4979031815082 3.22706616187508 0.556567836134317 8.1602494242262e-10 5.50047282313928e-09 TRUE "foxd2"
"305" "ENSDARG00000010487" 1085.62938973995 3.22263705629103 0.262779324475157 1.0388295611661e-35 5.07450835196075e-34 TRUE "sae1"
"306" "ENSDARG00000078135" 1103.47123113891 3.22230192169115 0.210581813087379 5.59453810176891e-54 5.34316971740323e-52 TRUE "mrc2"
"307" "ENSDARG00000041799" 10971.7062124945 3.21441435567407 0.178368324585871 1.14251859484666e-73 2.19752343899083e-71 TRUE "cx43"
"308" "ENSDARG00000060319" 25.7008592828408 3.21241411498818 0.771609477033534 3.79270566417426e-06 1.62409661070863e-05 TRUE "scn4bb"
"309" "ENSDARG00000018750" 497.817571606663 3.21009898568351 0.215027306262808 2.22769158582094e-51 1.92813668289008e-49 TRUE "npr1b"
"310" "ENSDARG00000094712" 137.908919949782 3.19945406087334 0.348589292807825 4.8478316312907e-21 9.880087762462e-20 TRUE "BX294165.2"
"311" "ENSDARG00000005098" 496.593856606523 3.19719460852276 0.235230713088962 3.5810281870458e-43 2.40154328563215e-41 TRUE "zgc:86764"
"312" "ENSDARG00000024847" 8353.49544433784 3.18909968205377 0.193347691632469 3.3137918087062e-62 4.43391747467322e-60 TRUE "col5a2b"
"313" "ENSDARG00000060917" 2167.92069555297 3.18909583862112 0.200224195123996 3.21965094782918e-58 3.70019387145331e-56 TRUE "anln"
"314" "ENSDARG00000071497" 1302.22089822465 3.18776893491091 0.171050524940346 1.3891433947297e-78 3.2062587169857e-76 TRUE "zic3"
"315" "ENSDARG00000057365" 272.584573088647 3.18404305435852 0.262597652877533 7.44034913783329e-35 3.47513237893033e-33 TRUE "elovl8b"
"317" "ENSDARG00000036180" 165.55684260169 3.17743781315121 0.347487469464207 5.25214729007881e-21 1.06570493401694e-19 TRUE "ccnb2"
"319" "ENSDARG00000040799" 10.5375145312414 3.1740832989793 1.38670612981799 0.00236006237878948 0.00629251518149135 TRUE "sst1.1"
"320" "ENSDARG00000002732" 1568.80423999651 3.15514177022057 0.182707345433694 6.75752387309126e-68 1.06342692450573e-65 TRUE "spon2b"
"321" "ENSDARG00000060639" 89.5233913757233 3.15503505145688 0.431430047559939 3.09642652652834e-14 3.24609104864707e-13 TRUE "apba2b"
"322" "ENSDARG00000037178" 256.782207708245 3.15491586644066 0.285067612814339 2.06863146571146e-29 7.11737710631183e-28 TRUE "zic2b"
"323" "ENSDARG00000093622" 342.252200410033 3.15256403292405 0.268191279129932 5.23647192881253e-33 2.24164703264792e-31 TRUE "spc24"
"324" "ENSDARG00000044125" 1173.65415323586 3.14811178202643 0.172308790289171 1.27729855938528e-75 2.60127486759516e-73 TRUE "txn"
"325" "ENSDARG00000013302" 722.104158673128 3.14715000312084 0.192858780528747 7.14751937868706e-61 8.95768525934369e-59 TRUE "gpx8"
"326" "ENSDARG00000010962" 3612.77403608772 3.14484130531078 0.15539825365599 4.2502969272858e-92 1.59081721614912e-89 TRUE "fkbp7"
"327" "ENSDARG00000044541" 291.326134097639 3.1438923675888 0.257379350498002 2.68200396707996e-35 1.2807493771761e-33 TRUE "ppp1r14ba"
"328" "ENSDARG00000045644" 138.587590094353 3.13813716243182 0.335932931395595 1.06265575103746e-21 2.25881629596966e-20 TRUE "ca12"
"329" "ENSDARG00000024030" 1170.68150961914 3.13431018567558 0.19985691538744 1.51981641660966e-56 1.65725808231645e-54 TRUE "angptl2a"
"331" "ENSDARG00000044437" 321.687914796358 3.12831991747298 0.266997612237787 8.53116862529093e-33 3.60194782644334e-31 TRUE "cdca5"
"333" "ENSDARG00000093931" 308.138547823791 3.12532651737336 0.28393557677437 3.72936475703817e-29 1.26894613852194e-27 TRUE "rflnb"
"334" "ENSDARG00000096229" 73.866378936331 3.12428114487434 0.445426816771488 2.65247921216309e-13 2.53855275533107e-12 TRUE "si:dkey-260c8.8"
"335" "ENSDARG00000038672" 797.11058289967 3.1229152056357 0.191468974239963 8.33915380416006e-61 1.04040334645865e-58 TRUE "tcf7"
"337" "ENSDARG00000060498" 647.601466456806 3.11870176579338 0.204070971461131 8.43090365643648e-54 7.9696497806253e-52 TRUE "tnfrsf9a"
"338" "ENSDARG00000074363" 188.492488743338 3.11409156035748 0.296089881342845 7.65524892638598e-27 2.27116125836239e-25 TRUE "TTC9"
"339" "ENSDARG00000078433" 211.112910731285 3.11388084085156 0.282760768012081 3.6250608285008e-29 1.23497305986454e-27 TRUE "spc25"
"340" "ENSDARG00000015890" 1923.51961283705 3.11368174419145 0.160934352090042 1.97725210010444e-84 5.82595227836091e-82 TRUE "mafa"
"341" "ENSDARG00000013855" 41.599873773174 3.11194804093677 0.588946468673169 1.49200168117613e-08 8.72550054128701e-08 TRUE "slc12a3"
"342" "ENSDARG00000042213" 598.2736415222 3.11144726635106 0.202572007211428 2.92285480004257e-54 2.89122533559925e-52 TRUE "ELAPOR2"
"344" "ENSDARG00000070537" 84.8958308877939 3.10920190311993 0.42478584707963 2.74750575883589e-14 2.90006352905783e-13 TRUE "stmn2b"
"345" "ENSDARG00000071212" 4673.04713203007 3.10812943171407 0.162389680763098 1.16173741053662e-82 3.18856595764004e-80 TRUE "p3h1"
"346" "ENSDARG00000068432" 884.426935826096 3.10777405555674 0.182494631784483 4.40394285097995e-66 6.59329757532927e-64 TRUE "si:dkey-56m19.5"
"347" "ENSDARG00000018693" 3401.47335910504 3.10730717375437 0.170808778904474 5.46900974217076e-75 1.07429193495676e-72 TRUE "cdh2"
"349" "ENSDARG00000075487" 401.661927474505 3.10544129676762 0.241928315411482 9.12701603223018e-39 5.06595116322003e-37 TRUE "si:ch211-267e7.3"
"350" "ENSDARG00000011141" 356.382553675129 3.10537979044449 0.248257018939093 5.61669307249267e-37 2.91321250990317e-35 TRUE "dpysl5a"
"351" "ENSDARG00000074379" 225.445961769436 3.10021028957934 0.283754975771429 8.03076025240497e-29 2.67020368200313e-27 TRUE "knstrn"
"352" "ENSDARG00000078069" 5753.95237823566 3.0981234707911 0.201998950803581 3.5047014016116e-54 3.4300252551391e-52 TRUE "rrm2"
"353" "ENSDARG00000076913" 118.836534590279 3.09176849170412 0.365831127821027 2.86139894598332e-18 4.6346296261345e-17 TRUE "eme1"
"354" "ENSDARG00000025465" 1856.73579611126 3.08849854311527 0.171051549566413 5.93276219981757e-74 1.14908891362481e-71 TRUE "spon2a"
"355" "ENSDARG00000018616" 52.9387083360612 3.08650315344544 0.53636875842148 9.25767049793606e-10 6.20111043050148e-09 TRUE "agtr1a"
"356" "ENSDARG00000068759" 520.734352369511 3.08532041535233 0.222290122704269 7.43969741257026e-45 5.22988069126798e-43 TRUE "si:ch211-244o22.2"
"357" "ENSDARG00000052895" 59.2144697633647 3.08426979553257 0.533890106421035 7.43366073251409e-10 5.02906940176948e-09 TRUE "htra3a"
"358" "ENSDARG00000062171" 4366.74190990813 3.08380821697147 0.166950813749988 2.98053764610139e-77 6.58235797217954e-75 TRUE "olfml3b"
"359" "ENSDARG00000070597" 2649.56081732137 3.07556530726839 0.165290642400004 2.50453902043702e-78 5.73291051644993e-76 TRUE "prelp"
"360" "ENSDARG00000040695" 2049.98983230624 3.07316109409367 0.167222550116954 1.68164121947162e-76 3.61057495005468e-74 TRUE "fkbp14"
"361" "ENSDARG00000071224" 2282.57326415655 3.0723752084168 0.163016041459968 2.47871385480946e-80 6.41616239594931e-78 TRUE "si:ch211-133n4.4"
"362" "ENSDARG00000020711" 5252.54818433647 3.07152904114039 0.210317783969098 2.17696504694992e-49 1.78388760075065e-47 TRUE "rrm2"
"364" "ENSDARG00000055216" 3075.89975088616 3.06684938136628 0.1932566503354 8.83167286984526e-58 9.98411606024915e-56 TRUE "tuba1c"
"365" "ENSDARG00000070109" 1131.5168286213 3.06631226566448 0.191173206603723 4.20861149409751e-59 5.0243927824146e-57 TRUE "ncapg"
"366" "ENSDARG00000070743" 1275.50751417834 3.06529366663013 0.192409885495851 3.02834156766274e-58 3.50945507947929e-56 TRUE "tmem45a"
"367" "ENSDARG00000051731" 35.027113762588 3.0650234253043 0.637650489901347 1.75949370311721e-07 9.03126336086684e-07 TRUE "faap24"
"368" "ENSDARG00000012796" 34.9353266543117 3.06467357344981 0.653623567403042 3.15831939237555e-07 1.56486533471602e-06 TRUE "hnmt"
"369" "ENSDARG00000086300" 139.069517036721 3.06431832719886 0.338562868678122 1.40956089226983e-20 2.77277045690323e-19 TRUE "FAM107A"
"370" "ENSDARG00000005619" 96.242920410379 3.06413599762871 0.393375655417445 7.69817126763887e-16 9.68724441616509e-15 TRUE "nek2"
"371" "ENSDARG00000044894" 687.530218941055 3.06381542488183 0.198524585851321 8.32912140502325e-55 8.54413613166404e-53 TRUE "zgc:113307"
"372" "ENSDARG00000034650" 46.0201708771677 3.06041857545057 0.581749497083932 1.62760458005441e-08 9.48249138699346e-08 TRUE "fabp7b"
"373" "ENSDARG00000094977" 331.349300420689 3.05830379814954 0.249674295737186 1.52622509664889e-35 7.39018470312662e-34 TRUE "si:ch211-156j22.4"
"377" "ENSDARG00000019646" 2663.89468640912 3.04667440414706 0.193129750629286 4.28168914295262e-57 4.72469897180712e-55 TRUE "twist3"
"380" "ENSDARG00000042027" 2668.25540357616 3.03930642191366 0.180524373451338 1.25707241295146e-64 1.82288662939878e-62 TRUE "prrx1b"
"381" "ENSDARG00000070670" 2702.31400158453 3.03743733047119 0.171843218018766 5.32987265895896e-71 9.1690362133656e-69 TRUE "crip2"
"382" "ENSDARG00000061385" 278.495666438258 3.0364636027475 0.272057821697465 5.51598393162768e-30 1.96623174973348e-28 TRUE "haus3"
"383" "ENSDARG00000061355" 29.7362864506156 3.03578781245059 0.733791060203672 3.47530020222123e-06 1.49650792445462e-05 TRUE "aoc1"
"384" "ENSDARG00000026766" 2965.10209780518 3.03247346454407 0.15465141263561 1.21240823625608e-86 3.90465940925402e-84 TRUE "bcl2l10"
"385" "ENSDARG00000093053" 75.4242698547634 3.03156904855011 0.43717037945093 4.59458073186788e-13 4.29774071362867e-12 TRUE "vap"
"386" "ENSDARG00000056832" 198.568660836371 3.02805155878575 0.317002148124519 1.07937839517489e-22 2.45246459484487e-21 TRUE "exo1"
"387" "ENSDARG00000092762" 105.77675991542 3.02798189751668 0.376086665274708 8.59039488427298e-17 1.20287243230389e-15 TRUE "si:dkey-5i3.1"
"388" "ENSDARG00000018165" 272.519351242218 3.02578899968044 0.28184419813824 5.73461299488153e-28 1.81314584610997e-26 TRUE "depdc1a"
"389" "ENSDARG00000038882" 2016.38695694342 3.02380424830975 0.165972983381165 3.17586077824896e-75 6.28298685536868e-73 TRUE "smc4"
"390" "ENSDARG00000025089" 1368.58256261425 3.01817655586256 0.200311474144795 2.21185907090383e-52 1.98258448824671e-50 TRUE "loxl4"
"391" "ENSDARG00000036299" 5472.14093876202 3.0176365362713 0.157739576278178 1.16274384128838e-82 3.18856595764004e-80 TRUE "nucb2a"
"392" "ENSDARG00000006598" 81.9104043266911 3.01723488200596 0.487785668123953 5.82765984803211e-11 4.42094480446304e-10 TRUE "sgk2b"
"393" "ENSDARG00000061468" 650.12101374597 3.01440352612987 0.216938734379562 5.75111820954873e-45 4.0738803337563e-43 TRUE "ncaph"
"395" "ENSDARG00000087697" 51.0561398139302 3.00580616247436 0.666181976284339 5.03650085699914e-07 2.42855090940643e-06 TRUE "lpl"
"396" "ENSDARG00000029944" 230.385987755764 3.0036759748453 0.281231436168818 1.29428176545798e-27 4.00086183681804e-26 TRUE "parpbp"
"397" "ENSDARG00000042563" 259.602247410142 3.00270113430432 0.287637352046524 1.46302688995109e-26 4.2744151657147e-25 TRUE "mis18bp1"
"398" "ENSDARG00000026165" 14482.1225842999 3.0020354543232 0.163146255626069 1.19302979322965e-76 2.58151142055324e-74 TRUE "col11a1a"
"399" "ENSDARG00000004049" 1130.1056297492 2.9938306230095 0.182436609593654 1.39343698117878e-61 1.80345906858451e-59 TRUE "marcksa"
"400" "ENSDARG00000014545" 597.795704730011 2.99078918170947 0.203535880405991 6.31481901199506e-50 5.26811874021768e-48 TRUE "golim4b"
"401" "ENSDARG00000046019" 236.093091717192 2.98730814828241 0.278389149813023 7.44306806067588e-28 2.34528618972173e-26 TRUE "snai1b"
"402" "ENSDARG00000001889" 3446.13230456903 2.98663098936873 0.193314313247957 6.00774173693849e-55 6.27951971464333e-53 TRUE "tuba1a"
"403" "ENSDARG00000083325" 17.6579657419329 2.98399628702235 0.919487192615828 0.000124941643491891 0.000422116211246023 TRUE "CR788281.2"
"404" "ENSDARG00000045442" 57.7044954775648 2.98383529922357 0.493680296068946 1.63264102143971e-10 1.18282130187851e-09 TRUE "cpb1"
"405" "ENSDARG00000019763" 262.662955273568 2.98311991169583 0.374045022619325 1.24266538907454e-16 1.7030234181691e-15 TRUE "acp5a"
"406" "ENSDARG00000070656" 1267.66845654303 2.98246054324929 0.180996648694741 4.81661682842171e-62 6.32255148326048e-60 TRUE "si:ch211-69g19.2"
"407" "ENSDARG00000044135" 23493.4864306752 2.98135907447166 0.182603851284274 1.27485634504328e-60 1.5763257227082e-58 TRUE "cenpp"
"408" "ENSDARG00000071772" 38.5835844332731 2.97979348685585 0.599490556716431 7.69695794282818e-08 4.13786188164814e-07 TRUE "si:ch211-253p2.2"
"409" "ENSDARG00000017744" 2097.58432243882 2.97594694978618 0.194033146426884 3.70542389067647e-54 3.61183772817498e-52 TRUE "smc2"
"411" "ENSDARG00000033616" 4018.72801107869 2.96994839914617 0.176835176826728 2.24528088179431e-64 3.22215256907031e-62 TRUE "selenon"
"413" "ENSDARG00000053493" 808.20822773713 2.96427288384763 0.184325165043711 3.29343761982442e-59 3.94884596347519e-57 TRUE "aldh1a2"
"414" "ENSDARG00000042753" 78.0913610783466 2.95840297242193 0.431211090650632 7.13811353119353e-13 6.53568034623032e-12 TRUE "cts12"
"415" "ENSDARG00000056722" 2007.4976093659 2.95837272784835 0.205411728789706 4.13687192125782e-48 3.24586236835914e-46 TRUE "cd99l2"
"418" "ENSDARG00000089042" 9.39399654872162 2.95400384371022 1.36428136104329 0.00320177292420075 0.00828083898418042 TRUE "foxb1a"
"419" "ENSDARG00000042000" 101.276262616617 2.95331117444475 0.386337805170831 2.18216805481527e-15 2.63099511847501e-14 TRUE "si:ch211-63o20.7"
"420" "ENSDARG00000084665" 236.893165934559 2.95247190371412 0.268875093111363 4.63545199375167e-29 1.56380163058392e-27 TRUE "BX640463.1"
"421" "ENSDARG00000058695" 183.982472876821 2.95195684907825 0.313981383251157 5.72545755004702e-22 1.24570304606168e-20 TRUE "ddr2b"
"422" "ENSDARG00000088178" 226.113788567788 2.95140182278169 0.276371435798296 1.27773037061658e-27 3.9560029417959e-26 TRUE "tp53inp2"
"424" "ENSDARG00000033567" 225.810086209835 2.94927840569765 0.273407893479899 3.96847298105843e-28 1.26193795816734e-26 TRUE "fkbp1ab"
"425" "ENSDARG00000045843" 2054.66864956263 2.94529403486436 0.191927999571167 3.2002829506059e-54 3.15438565419685e-52 TRUE "apex1"
